transcript_id,item_code,event_type,kind,language,segments,passages,k_passages,qa_status,qa_failures,collapsed,word_total,duration_total,word_k,duration_k,word_q,duration_q,word_ann,duration_ann,word_unk,duration_unk,word_pct_k,duration_pct_k,word_pct_q,duration_pct_q,word_pct_ann,duration_pct_ann,word_pct_unk,duration_pct_unk
60,BR74T4,T,manual,en,35,37,19,pass,,0,6584,5550.12,1725,1307.269999999999,139,159.32000000000062,4720,4083.5299999999997,0,0.0,26.199878493317133,23.553905140789734,2.111178614823815,2.870568564283306,71.68894289185906,73.57552629492696,0.0,0.0
61,BR75T1,T,manual,en,37,43,24,pass,,0,6471,5280.329,2647,1835.4290000000015,218,166.46999999999798,3606,3278.4300000000003,0,0.0,40.90557873589862,34.759746977887204,3.368876526039252,3.1526444659035064,55.725544738062126,62.08760855620928,0.0,0.0
62,BR75T2,T,manual,en,3,6,4,pass,,0,5704,4620.7880000000005,549,435.5599999999995,1,4.149000000000342,5154,4181.079000000001,0,0.0,9.624824684431978,9.426097886334526,0.01753155680224404,0.08978987999450183,90.35764375876578,90.48411223367097,0.0,0.0
63,BR75D1,D,manual,en,147,156,82,pass,,0,7217,5258.36,6122,4366.141111111111,938,737.1688888888887,157,155.05,0,0.0,84.82749064708328,83.03237342272327,12.997090203685742,14.018988598895637,2.1754191492309825,2.9486379783810928,0.0,0.0
64,BR75D2,D,manual,en,222,234,123,pass,,0,8191,5389.42,6656,4333.096000000001,1524,1048.4439999999988,11,7.88,0,0.0,81.25991942375778,80.40004304730383,18.60578683921377,19.45374455878367,0.13429373702844585,0.14621239391251747,0.0,0.0
65,BR75T3,T,manual,en,25,26,13,pass,,0,5542,4462.4400000000005,722,467.4879999999989,191,134.12100000000055,4629,3860.831,0,0.0,13.027787802237459,10.476062423248242,3.4464092385420426,3.0055530158388803,83.5258029592205,86.51838456091286,0.0,0.0
66,BR75T4,T,manual,en,8,16,11,pass,,0,5252,4405.51,1636,1379.5,23,37.059999999999945,3593,2988.95,0,0.0,31.15003808073115,31.31306023593182,0.43792840822543794,0.8412192912965796,68.41203351104342,67.84572047277159,0.0,0.0
67,BR76T1,T,manual,en,33,51,34,pass,,0,5714,4307.369999999999,4275,3198.4604285714286,179,85.4295714285704,1260,1023.4800000000001,0,0.0,74.8162408120406,74.25553013953827,3.1326566328316416,1.9833348755405367,22.051102555127756,23.761134984921203,0.0,0.0
68,BR76T2,T,manual,en,3,6,4,pass,,0,5335,3948.1200000000003,650,410.1600000000003,9,3.3200000000001637,4676,3534.64,0,0.0,12.18369259606373,10.388741983526343,0.16869728209934395,0.08409065580580538,87.64761012183692,89.52716736066786,0.0,0.0
69,BR76D1,D,manual,en,155,169,91,pass,,0,7766,4729.380000000001,6452,4068.466955988456,1127,531.0730440115445,187,129.84,0,0.0,83.08009271182075,86.02537660303159,14.511975276847798,11.229231823442912,2.407932011331445,2.7453915735254935,0.0,0.0
